filename,original_format,converted,final_class_id,status,error
train\labels\combined_detection_dataset_train_01687.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01688.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01689.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01690.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01691.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01692.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01693.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01694.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01695.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01696.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01697.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01698.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01699.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01700.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01701.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01702.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01703.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01704.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01705.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01706.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01707.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01708.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01709.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01710.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01711.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01712.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01713.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01714.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01715.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01716.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01717.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01718.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01719.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01720.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01721.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01722.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01723.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01724.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01725.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01726.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01727.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01728.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01729.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01730.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01731.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01732.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01733.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01734.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01735.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01736.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01737.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01738.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01739.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01740.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01741.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01742.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01743.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01744.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01745.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01746.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01747.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01748.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01749.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01750.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01751.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01752.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01753.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01754.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01755.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01756.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01757.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01758.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01759.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01760.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01761.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01762.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01763.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01764.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01765.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01766.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01767.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01768.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01769.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01770.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01771.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01772.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01773.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01774.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01775.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01776.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01777.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01778.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01779.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01780.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01781.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01782.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01783.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01784.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01785.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01786.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01787.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01788.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01789.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01790.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01791.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01792.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01793.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01794.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01795.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01796.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01797.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01798.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01799.txt,empty,False,,empty label file,
train\labels\combined_detection_dataset_train_01800.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01801.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01802.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01803.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01804.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01805.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01806.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01807.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01808.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01809.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01810.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01811.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01812.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01813.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01814.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01815.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01816.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01817.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01818.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01819.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01820.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01821.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01822.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01823.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01824.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01825.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01826.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01827.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01828.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01829.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01830.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01831.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01832.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01833.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01834.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01835.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01836.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01837.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01838.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01839.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01840.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01841.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01842.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01843.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01844.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01845.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01846.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01847.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01848.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01849.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01850.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01851.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01852.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01853.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01854.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01855.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01856.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01857.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01858.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01859.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01860.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01861.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01862.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01863.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01864.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01865.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01866.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01867.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01868.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01869.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01870.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01871.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01872.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01873.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01874.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01875.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01876.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01877.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01878.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01879.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01880.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01881.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01882.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01883.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01884.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01885.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01886.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01887.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01888.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01889.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01890.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01891.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01892.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01893.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01894.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01895.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01896.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01897.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01898.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01899.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01900.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01901.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01902.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01903.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01904.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01905.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01906.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01907.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01908.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01909.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01910.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01911.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01912.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01913.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01914.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01915.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01916.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01917.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01918.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01919.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01920.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01921.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01922.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01923.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01924.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01925.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01926.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01927.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01928.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01929.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01930.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01931.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01932.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01933.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01934.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01935.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01936.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01937.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01938.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01939.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01940.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01941.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01942.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01943.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01944.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01945.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01946.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01947.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01948.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01949.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01950.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01951.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01952.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01953.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01954.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01955.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01956.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01957.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01958.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01959.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01960.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01961.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01962.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01963.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01964.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01965.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01966.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01967.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01968.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01969.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01970.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01971.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01972.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01973.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01974.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01975.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01976.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01977.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01978.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01979.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01980.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01981.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01982.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01983.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01984.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01985.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01986.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01987.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01988.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01989.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01990.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01991.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01992.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01993.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01994.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01995.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01996.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01997.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01998.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_01999.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02000.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02001.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02002.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02003.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02004.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02005.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02006.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02007.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02008.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02009.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02010.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02011.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02012.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02013.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02014.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02015.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02016.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02017.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02018.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02019.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02020.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02021.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02022.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02023.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02024.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02025.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02026.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02027.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02028.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02029.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02030.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02031.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02032.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02033.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02034.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02035.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02036.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02037.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02038.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02039.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02040.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02041.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02042.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02043.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02044.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02045.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02046.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02047.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02048.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02049.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02050.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02051.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02052.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02053.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02054.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02055.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02056.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02057.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02058.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02059.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02060.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02061.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02062.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02063.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02064.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02065.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02066.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02067.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02068.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02069.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02070.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02071.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02072.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02073.txt,detection,False,0.0,ok,
train\labels\combined_detection_dataset_train_02074.txt,detection,False,0.0,ok,
