image,class_0_fish,class_1_jellyfish,class_2_starfish,total
combined_detection_dataset_test_00148.jpg,0,0,0,0
combined_detection_dataset_test_00149.jpg,0,0,1,2
combined_detection_dataset_test_00150.jpg,0,0,1,2
combined_detection_dataset_test_00151.jpg,0,0,1,2
combined_detection_dataset_test_00152.jpg,0,0,1,1
combined_detection_dataset_test_00153.jpg,0,0,1,2
combined_detection_dataset_test_00154.jpg,0,0,1,3
combined_detection_dataset_test_00155.jpg,0,0,1,1
combined_detection_dataset_test_00156.jpg,0,0,1,2
combined_detection_dataset_test_00157.jpg,0,0,1,2
combined_detection_dataset_test_00158.jpg,0,0,1,2
combined_detection_dataset_test_00159.jpg,0,0,0,1
combined_detection_dataset_test_00160.jpg,0,0,0,1
combined_detection_dataset_test_00161.jpg,0,0,1,1
combined_detection_dataset_test_00162.jpg,0,0,1,1
combined_detection_dataset_test_00163.jpg,0,0,1,1
combined_detection_dataset_test_00164.jpg,0,0,1,4
combined_detection_dataset_test_00165.jpg,0,0,1,1
combined_detection_dataset_test_00166.jpg,0,0,2,2
combined_detection_dataset_test_00167.jpg,0,0,0,1
combined_detection_dataset_test_00168.jpg,0,0,1,1
combined_detection_dataset_test_00169.jpg,0,0,0,2
combined_detection_dataset_test_00170.jpg,1,0,1,2
combined_detection_dataset_test_00171.jpg,0,0,1,2
combined_detection_dataset_test_00172.jpg,0,0,1,1
combined_detection_dataset_test_00173.jpg,0,0,1,1
combined_detection_dataset_test_00174.jpg,0,0,0,0
combined_detection_dataset_test_00175.jpg,0,0,1,1
combined_detection_dataset_test_00176.jpg,0,0,2,2
combined_detection_dataset_test_00177.jpg,0,0,0,0
combined_detection_dataset_test_00178.jpg,0,0,1,2
combined_detection_dataset_test_00179.jpg,0,0,0,0
combined_detection_dataset_test_00180.jpg,0,0,1,1
combined_detection_dataset_test_00181.jpg,0,0,1,1
combined_detection_dataset_test_00182.jpg,0,0,0,1
combined_detection_dataset_test_00183.jpg,0,0,1,2
combined_detection_dataset_test_00184.jpg,0,0,0,0
combined_detection_dataset_test_00185.jpg,0,0,2,2
combined_detection_dataset_test_00186.jpg,0,0,1,3
combined_detection_dataset_test_00187.jpg,0,0,0,0
combined_detection_dataset_test_00188.jpg,0,0,0,0
combined_detection_dataset_test_00189.jpg,0,0,1,1
combined_detection_dataset_test_00190.jpg,0,0,1,1
combined_detection_dataset_test_00191.jpg,0,0,1,3
combined_detection_dataset_test_00192.jpg,0,0,0,1
combined_detection_dataset_test_00193.jpg,0,0,0,0
combined_detection_dataset_test_00194.jpg,0,0,1,2
combined_detection_dataset_test_00195.jpg,0,0,0,1
combined_detection_dataset_test_00196.jpg,0,0,0,0
combined_detection_dataset_test_00197.jpg,0,0,1,2
combined_detection_dataset_test_00198.jpg,0,0,1,1
combined_detection_dataset_test_00199.jpg,0,0,1,2
combined_detection_dataset_test_00200.jpg,0,0,0,0
combined_detection_dataset_test_00201.jpg,0,0,0,1
combined_detection_dataset_test_00202.jpg,0,0,1,4
combined_detection_dataset_test_00203.jpg,0,0,0,1
combined_detection_dataset_test_00204.jpg,0,0,0,1
combined_detection_dataset_test_00205.jpg,0,0,0,1
combined_detection_dataset_test_00206.jpg,0,0,0,1
combined_detection_dataset_test_00207.jpg,0,0,1,1
combined_detection_dataset_test_00208.jpg,0,0,0,0
combined_detection_dataset_test_00209.jpg,1,0,1,4
combined_detection_dataset_test_00210.jpg,0,0,1,1
combined_detection_dataset_test_00211.jpg,0,0,1,1
combined_detection_dataset_test_00212.jpg,0,0,1,1
combined_detection_dataset_test_00213.jpg,0,0,1,1
combined_detection_dataset_test_00214.jpg,0,0,1,2
combined_detection_dataset_test_00215.jpg,0,0,0,0
combined_detection_dataset_test_00216.jpg,0,0,1,3
combined_detection_dataset_test_00217.jpg,0,0,0,0
combined_detection_dataset_test_00218.jpg,0,0,1,3
combined_detection_dataset_test_00219.jpg,0,0,0,1
combined_detection_dataset_test_00220.jpg,0,0,2,2
combined_detection_dataset_test_00221.jpg,0,0,1,1
combined_detection_dataset_test_00222.jpg,1,0,1,2
combined_detection_dataset_test_00223.jpg,0,0,0,1
combined_detection_dataset_test_00224.jpg,0,0,1,2
combined_detection_dataset_test_00225.jpg,0,0,0,1
combined_detection_dataset_test_00226.jpg,0,0,0,1
combined_detection_dataset_test_00227.jpg,0,0,0,0
combined_detection_dataset_test_00228.jpg,0,0,2,3
combined_detection_dataset_test_00229.jpg,0,0,1,2
combined_detection_dataset_test_00230.jpg,0,0,1,2
combined_detection_dataset_test_00231.jpg,0,0,1,2
combined_detection_dataset_test_00232.jpg,0,0,0,0
combined_detection_dataset_test_00233.jpg,0,0,1,1
combined_detection_dataset_test_00234.jpg,0,0,1,1
combined_detection_dataset_test_00235.jpg,0,0,1,1
combined_detection_dataset_test_00236.jpg,0,0,1,1
combined_detection_dataset_test_00237.jpg,0,0,0,0
combined_detection_dataset_test_00238.jpg,0,0,1,2
combined_detection_dataset_test_00239.jpg,0,0,2,2
combined_detection_dataset_test_00240.jpg,0,0,0,1
combined_detection_dataset_test_00241.jpg,0,0,0,1
combined_detection_dataset_test_00242.jpg,0,0,1,1
combined_detection_dataset_test_00243.jpg,0,0,1,1
combined_detection_dataset_test_00244.jpg,0,0,1,2
combined_detection_dataset_test_00245.jpg,0,0,1,2
combined_detection_dataset_test_00246.jpg,0,0,1,1
combined_detection_dataset_test_00247.jpg,0,0,1,1
combined_detection_dataset_test_00248.jpg,0,0,2,2
combined_detection_dataset_test_00249.jpg,0,0,1,1
combined_detection_dataset_test_00250.jpg,0,0,1,1
combined_detection_dataset_test_00251.jpg,0,0,1,3
combined_detection_dataset_test_00252.jpg,0,0,0,0
combined_detection_dataset_test_00253.jpg,0,0,0,2
combined_detection_dataset_test_00254.jpg,0,0,1,4
combined_detection_dataset_test_00255.jpg,0,0,2,2
combined_detection_dataset_test_00256.jpg,0,0,1,4
combined_detection_dataset_test_00257.jpg,0,0,2,2
combined_detection_dataset_test_00258.jpg,0,0,1,3
combined_detection_dataset_test_00259.jpg,0,0,2,3
combined_detection_dataset_test_00260.jpg,0,0,0,0
combined_detection_dataset_test_00261.jpg,0,0,1,1
combined_detection_dataset_test_00262.jpg,0,0,2,2
combined_detection_dataset_test_00263.jpg,0,0,0,1
combined_detection_dataset_test_00264.jpg,0,0,0,1
combined_detection_dataset_test_00265.jpg,0,0,1,6
combined_detection_dataset_test_00266.jpg,0,0,1,4
combined_detection_dataset_test_00267.jpg,0,0,1,1
combined_detection_dataset_test_00268.jpg,0,0,1,4
combined_detection_dataset_test_00269.jpg,0,0,0,0
combined_detection_dataset_test_00270.jpg,0,0,2,3
combined_detection_dataset_test_00271.jpg,0,0,0,1
combined_detection_dataset_test_00272.jpg,0,0,2,4
combined_detection_dataset_test_00273.jpg,1,0,0,1
combined_detection_dataset_test_00274.jpg,0,0,1,1
combined_detection_dataset_test_00275.jpg,0,0,0,0
combined_detection_dataset_test_00276.jpg,0,0,1,2
combined_detection_dataset_test_00277.jpg,0,0,1,5
combined_detection_dataset_test_00278.jpg,0,0,1,1
combined_detection_dataset_test_00279.jpg,0,0,1,4
combined_detection_dataset_test_00280.jpg,0,0,0,0
combined_detection_dataset_test_00281.jpg,0,0,1,4
combined_detection_dataset_test_00282.jpg,0,0,1,1
combined_detection_dataset_test_00283.jpg,0,0,1,1
combined_detection_dataset_test_00284.jpg,0,0,1,2
combined_detection_dataset_test_00285.jpg,0,0,1,2
combined_detection_dataset_test_00286.jpg,1,0,0,2
combined_detection_dataset_test_00287.jpg,0,0,1,3
combined_detection_dataset_test_00288.jpg,0,0,2,2
combined_detection_dataset_test_00289.jpg,0,0,1,1
combined_detection_dataset_test_00290.jpg,0,0,1,3
combined_detection_dataset_test_00291.jpg,0,0,1,2
combined_detection_dataset_test_00292.jpg,0,0,1,2
combined_detection_dataset_test_00293.jpg,0,0,1,2
combined_detection_dataset_test_00294.jpg,0,0,1,4
combined_detection_dataset_test_00295.jpg,0,0,0,1
combined_detection_dataset_test_00296.jpg,0,0,2,4
combined_detection_dataset_test_00297.jpg,0,0,0,2
combined_detection_dataset_test_00298.jpg,0,0,0,1
combined_detection_dataset_test_00299.jpg,1,0,1,3
combined_detection_dataset_test_00300.jpg,0,0,1,1
combined_detection_dataset_test_00301.jpg,0,0,1,2
combined_detection_dataset_test_00302.jpg,0,0,1,2
combined_detection_dataset_test_00303.jpg,0,0,1,1
combined_detection_dataset_test_00304.jpg,0,0,0,2
combined_detection_dataset_test_00305.jpg,0,0,1,1
combined_detection_dataset_test_00306.jpg,0,0,0,0
combined_detection_dataset_test_00307.jpg,0,0,1,1
combined_detection_dataset_test_00308.jpg,0,0,0,2
combined_detection_dataset_test_00309.jpg,0,0,1,1
combined_detection_dataset_test_00310.jpg,0,0,1,1
combined_detection_dataset_test_00311.jpg,0,0,1,1
combined_detection_dataset_test_00312.jpg,0,0,1,2
combined_detection_dataset_test_00313.jpg,0,0,2,4
combined_detection_dataset_test_00314.jpg,0,0,1,1
combined_detection_dataset_test_00315.jpg,1,0,0,1
combined_detection_dataset_test_00316.jpg,0,0,1,2
combined_detection_dataset_test_00317.jpg,0,0,1,1
combined_detection_dataset_test_00318.jpg,0,0,0,0
combined_detection_dataset_test_00319.jpg,0,0,1,2
combined_detection_dataset_test_00320.jpg,0,0,2,2
combined_detection_dataset_test_00321.jpg,0,0,1,1
combined_detection_dataset_test_00322.jpg,0,0,0,2
combined_detection_dataset_test_00323.jpg,0,0,1,1
combined_detection_dataset_test_00324.jpg,0,0,1,2
combined_detection_dataset_test_00325.jpg,0,0,1,4
combined_detection_dataset_test_00326.jpg,0,0,1,4
combined_detection_dataset_test_00327.jpg,0,0,1,2
combined_detection_dataset_test_00328.jpg,0,0,1,2
combined_detection_dataset_test_00329.jpg,0,0,0,0
combined_detection_dataset_test_00330.jpg,0,0,1,3
combined_detection_dataset_test_00331.jpg,0,0,1,1
combined_detection_dataset_test_00332.jpg,0,0,0,1
combined_detection_dataset_test_00333.jpg,1,0,2,3
combined_detection_dataset_test_00334.jpg,0,0,1,1
combined_detection_dataset_test_00335.jpg,0,0,1,1
combined_detection_dataset_test_00336.jpg,0,0,1,4
combined_detection_dataset_test_00337.jpg,0,0,0,0
combined_detection_dataset_test_00338.jpg,0,0,1,1
combined_detection_dataset_test_00339.jpg,0,0,1,2
combined_detection_dataset_test_00340.jpg,0,0,1,1
combined_detection_dataset_test_00341.jpg,1,0,1,2
combined_detection_dataset_test_00342.jpg,0,0,1,1
combined_detection_dataset_test_00343.jpg,0,0,1,2
combined_detection_dataset_test_00344.jpg,0,0,1,1
combined_detection_dataset_test_00345.jpg,0,0,0,1
combined_detection_dataset_test_00346.jpg,0,0,1,1
combined_detection_dataset_test_00347.jpg,0,0,1,1
combined_detection_dataset_test_00348.jpg,0,0,1,1
combined_detection_dataset_test_00349.jpg,0,0,1,2
combined_detection_dataset_test_00350.jpg,0,0,0,0
combined_detection_dataset_test_00351.jpg,0,0,1,1
combined_detection_dataset_test_00352.jpg,0,0,2,4
combined_detection_dataset_test_00353.jpg,0,0,1,2
combined_detection_dataset_test_00354.jpg,0,0,0,0
combined_detection_dataset_test_00355.jpg,0,0,1,2
combined_detection_dataset_test_00356.jpg,1,0,0,1
combined_detection_dataset_test_00357.jpg,0,0,1,2
combined_detection_dataset_test_00358.jpg,0,0,0,0
combined_detection_dataset_test_00359.jpg,0,0,1,1
combined_detection_dataset_test_00360.jpg,0,0,1,1
combined_detection_dataset_test_00361.jpg,0,0,1,1
combined_detection_dataset_test_00362.jpg,0,0,1,5
combined_detection_dataset_test_00363.jpg,0,0,1,2
combined_detection_dataset_test_00364.jpg,0,0,1,1
combined_detection_dataset_test_00365.jpg,0,0,1,1
combined_detection_dataset_test_00366.jpg,0,0,2,2
combined_detection_dataset_test_00367.jpg,0,0,1,1
combined_detection_dataset_test_00368.jpg,0,0,1,1
combined_detection_dataset_test_00369.jpg,0,0,1,2
combined_detection_dataset_test_00370.jpg,0,0,1,3
combined_detection_dataset_test_00371.jpg,0,0,1,2
combined_detection_dataset_test_00372.jpg,0,0,1,1
combined_detection_dataset_test_00373.jpg,0,0,1,1
combined_detection_dataset_test_00374.jpg,0,0,1,1
combined_detection_dataset_test_00375.jpg,0,0,1,2
combined_detection_dataset_test_00376.jpg,0,0,1,1
combined_detection_dataset_test_00377.jpg,0,0,1,1
combined_detection_dataset_test_00378.jpg,0,0,1,2
combined_detection_dataset_test_00379.jpg,0,0,1,2
combined_detection_dataset_test_00380.jpg,0,0,1,1
combined_detection_dataset_test_00381.jpg,0,0,1,2
combined_detection_dataset_test_00382.jpg,0,0,1,2
combined_detection_dataset_test_00383.jpg,0,0,1,3
combined_detection_dataset_test_00384.jpg,0,0,1,1
combined_detection_dataset_test_00385.jpg,0,0,1,1
combined_detection_dataset_test_00386.jpg,0,0,1,2
combined_detection_dataset_test_00387.jpg,0,0,1,1
combined_detection_dataset_test_00388.jpg,0,0,1,1
combined_detection_dataset_test_00389.jpg,0,0,1,1
combined_detection_dataset_test_00390.jpg,0,0,1,1
combined_detection_dataset_test_00391.jpg,0,0,1,1
combined_detection_dataset_test_00392.jpg,0,0,1,1
combined_detection_dataset_test_00393.jpg,0,0,1,2
combined_detection_dataset_test_00394.jpg,0,0,1,3
combined_detection_dataset_test_00395.jpg,0,0,1,1
combined_detection_dataset_test_00396.jpg,0,0,3,3
combined_detection_dataset_test_00397.jpg,0,0,1,1
combined_detection_dataset_test_00398.jpg,0,0,1,1
combined_detection_dataset_test_00399.jpg,0,0,1,3
combined_detection_dataset_test_00400.jpg,0,0,2,4
combined_detection_dataset_test_00401.jpg,0,0,1,1
combined_detection_dataset_test_00402.jpg,0,0,0,1
combined_detection_dataset_test_00403.jpg,0,0,0,0
combined_detection_dataset_test_00404.jpg,0,0,0,0
combined_detection_dataset_test_00405.jpg,0,0,0,1
combined_detection_dataset_test_00406.jpg,0,0,1,1
combined_detection_dataset_test_00407.jpg,0,0,1,1
combined_detection_dataset_test_00408.jpg,0,0,0,3
combined_detection_dataset_test_00409.jpg,0,0,0,0
combined_detection_dataset_test_00410.jpg,0,0,1,1
combined_detection_dataset_test_00411.jpg,0,0,1,1
combined_detection_dataset_test_00412.jpg,0,0,0,0
combined_detection_dataset_test_00413.jpg,0,0,0,0
combined_detection_dataset_test_00414.jpg,0,0,0,0
combined_detection_dataset_test_00415.jpg,0,0,0,0
combined_detection_dataset_test_00416.jpg,0,0,1,1
combined_detection_dataset_test_00417.jpg,0,0,1,1
combined_detection_dataset_test_00418.jpg,0,0,0,0
combined_detection_dataset_test_00419.jpg,0,0,0,0
combined_detection_dataset_test_00420.jpg,0,0,0,0
combined_detection_dataset_test_00421.jpg,0,0,1,1
combined_detection_dataset_test_00422.jpg,0,0,1,2
combined_detection_dataset_test_00423.jpg,0,0,1,2
combined_detection_dataset_test_00424.jpg,0,0,0,0
combined_detection_dataset_test_00425.jpg,0,0,1,1
combined_detection_dataset_test_00426.jpg,0,0,1,1
combined_detection_dataset_test_00427.jpg,0,0,1,1
combined_detection_dataset_test_00428.jpg,0,0,1,1
combined_detection_dataset_test_00429.jpg,0,0,0,0
combined_detection_dataset_test_00430.jpg,0,0,0,0
combined_detection_dataset_test_00431.jpg,0,0,0,1
combined_detection_dataset_test_00432.jpg,1,0,1,5
combined_detection_dataset_test_00433.jpg,0,0,1,3
combined_detection_dataset_test_00434.jpg,0,0,1,1
combined_detection_dataset_test_00435.jpg,0,0,1,1
combined_detection_dataset_test_00436.jpg,0,0,0,0
combined_detection_dataset_test_00437.jpg,1,0,1,4
combined_detection_dataset_test_00438.jpg,0,0,1,2
combined_detection_dataset_test_00439.jpg,0,0,1,1
combined_detection_dataset_test_00440.jpg,0,0,1,2
combined_detection_dataset_test_00441.jpg,0,0,2,3
combined_detection_dataset_test_00442.jpg,0,0,1,1
combined_detection_dataset_test_00443.jpg,0,0,2,3
combined_detection_dataset_test_00444.jpg,0,0,1,2
combined_detection_dataset_test_00445.jpg,0,0,0,0
combined_detection_dataset_test_00446.jpg,0,0,1,2
combined_detection_dataset_test_00447.jpg,0,0,1,1
combined_detection_dataset_test_00448.jpg,0,0,1,1
combined_detection_dataset_test_00449.jpg,0,0,1,1
combined_detection_dataset_test_00450.jpg,0,0,1,1
combined_detection_dataset_test_00451.jpg,0,0,1,2
combined_detection_dataset_test_00452.jpg,0,0,0,1
combined_detection_dataset_test_00453.jpg,0,0,0,0
combined_detection_dataset_test_00454.jpg,0,0,0,1
combined_detection_dataset_test_00455.jpg,0,0,0,0
combined_detection_dataset_test_00456.jpg,0,0,1,3
combined_detection_dataset_test_00457.jpg,0,0,1,1
combined_detection_dataset_test_00458.jpg,1,0,1,2
combined_detection_dataset_test_00459.jpg,0,0,0,0
combined_detection_dataset_test_00460.jpg,0,0,1,1
combined_detection_dataset_test_00461.jpg,0,0,0,1
combined_detection_dataset_test_00462.jpg,0,0,1,1
combined_detection_dataset_test_00463.jpg,0,0,0,1
combined_detection_dataset_test_00464.jpg,0,0,0,0
combined_detection_dataset_test_00465.jpg,0,0,1,1
combined_detection_dataset_test_00466.jpg,0,0,0,0
combined_detection_dataset_test_00467.jpg,0,0,1,2
combined_detection_dataset_test_00468.jpg,0,0,0,0
combined_detection_dataset_test_00469.jpg,0,0,1,1
combined_detection_dataset_test_00470.jpg,0,0,0,1
combined_detection_dataset_test_00471.jpg,0,0,0,0
combined_detection_dataset_test_00472.jpg,0,0,0,0
combined_detection_dataset_test_00473.jpg,0,0,1,1
combined_detection_dataset_test_00474.jpg,0,0,0,0
combined_detection_dataset_test_00475.jpg,0,0,0,2
combined_detection_dataset_test_00476.jpg,1,0,1,2
combined_detection_dataset_test_00477.jpg,0,0,1,1
combined_detection_dataset_test_00478.jpg,0,0,1,1
combined_detection_dataset_test_00479.jpg,0,0,1,1
combined_detection_dataset_test_00480.jpg,1,0,1,2
combined_detection_dataset_test_00481.jpg,0,0,1,1
combined_detection_dataset_test_00482.jpg,0,0,1,1
combined_detection_dataset_test_00483.jpg,0,0,1,2
combined_detection_dataset_test_00484.jpg,0,0,2,2
combined_detection_dataset_test_00485.jpg,1,0,1,2
combined_detection_dataset_test_00486.jpg,0,0,0,1
combined_detection_dataset_test_00487.jpg,0,0,1,1
combined_detection_dataset_test_00488.jpg,0,0,1,1
combined_detection_dataset_test_00489.jpg,0,0,1,1
combined_detection_dataset_test_00490.jpg,0,0,0,2
combined_detection_dataset_test_00491.jpg,0,0,1,1
combined_detection_dataset_test_00492.jpg,0,0,0,0
combined_detection_dataset_test_00493.jpg,0,0,0,0
combined_detection_dataset_test_00494.jpg,0,0,1,1
combined_detection_dataset_test_00495.jpg,0,0,0,1
combined_detection_dataset_test_00496.jpg,0,0,0,1
combined_detection_dataset_test_00497.jpg,0,0,1,3
combined_detection_dataset_test_00498.jpg,0,0,1,1
combined_detection_dataset_test_00499.jpg,0,0,1,1
combined_detection_dataset_test_00500.jpg,0,0,0,0
combined_detection_dataset_test_00501.jpg,0,0,0,0
combined_detection_dataset_test_00502.jpg,0,0,0,1
combined_detection_dataset_test_00503.jpg,0,0,1,1
combined_detection_dataset_test_00504.jpg,0,0,1,3
combined_detection_dataset_test_00505.jpg,0,0,1,2
combined_detection_dataset_test_00506.jpg,0,0,1,3
combined_detection_dataset_test_00507.jpg,0,0,0,0
combined_detection_dataset_test_00508.jpg,0,0,1,2
combined_detection_dataset_test_00509.jpg,0,0,0,1
combined_detection_dataset_test_00510.jpg,0,0,1,1
combined_detection_dataset_test_00511.jpg,0,0,0,0
combined_detection_dataset_test_00512.jpg,0,0,0,1
combined_detection_dataset_test_00513.jpg,0,0,0,0
combined_detection_dataset_test_00514.jpg,0,0,0,0
combined_detection_dataset_test_00515.jpg,0,0,0,1
combined_detection_dataset_test_00516.jpg,0,0,1,2
combined_detection_dataset_test_00517.jpg,0,0,1,2
combined_detection_dataset_test_00518.jpg,0,0,0,1
combined_detection_dataset_test_00519.jpg,0,0,1,1
combined_detection_dataset_test_00520.jpg,0,0,1,2
combined_detection_dataset_test_00521.jpg,0,0,0,1
combined_detection_dataset_test_00522.jpg,0,0,0,1
combined_detection_dataset_test_00523.jpg,1,0,0,1
combined_detection_dataset_test_00524.jpg,0,0,0,0
combined_detection_dataset_test_00525.jpg,0,0,1,1
combined_detection_dataset_test_00526.jpg,0,0,0,1
combined_detection_dataset_test_00527.jpg,0,0,1,1
combined_detection_dataset_test_00528.jpg,0,0,1,1
combined_detection_dataset_test_00529.jpg,0,0,1,1
combined_detection_dataset_test_00530.jpg,0,0,0,0
combined_detection_dataset_test_00531.jpg,0,0,1,1
combined_detection_dataset_test_00532.jpg,0,0,0,0
combined_detection_dataset_test_00533.jpg,0,0,0,0
combined_detection_dataset_test_00534.jpg,0,0,1,2
combined_detection_dataset_test_00535.jpg,0,0,1,1
combined_detection_dataset_test_00536.jpg,0,0,1,2
combined_detection_dataset_test_00537.jpg,0,0,0,0
combined_detection_dataset_test_00538.jpg,0,0,1,1
combined_detection_dataset_test_00539.jpg,0,0,1,2
combined_detection_dataset_test_00540.jpg,0,0,1,2
combined_detection_dataset_test_00541.jpg,0,0,1,3
combined_detection_dataset_test_00542.jpg,0,0,1,1
combined_detection_dataset_test_00543.jpg,0,0,0,3
combined_detection_dataset_test_00544.jpg,1,0,1,2
combined_detection_dataset_test_00545.jpg,1,0,0,1
combined_detection_dataset_test_00546.jpg,0,0,0,0
combined_detection_dataset_test_00547.jpg,0,0,1,1
combined_detection_dataset_test_00548.jpg,0,0,1,3
combined_detection_dataset_test_00549.jpg,0,0,1,1
combined_detection_dataset_test_00550.jpg,0,0,1,1
combined_detection_dataset_test_00551.jpg,0,0,1,3
combined_detection_dataset_test_00552.jpg,0,0,0,0
combined_detection_dataset_test_00553.jpg,0,0,0,1
combined_detection_dataset_test_00554.jpg,1,0,1,2
combined_detection_dataset_test_00555.jpg,0,0,0,1
combined_detection_dataset_test_00556.jpg,0,0,0,0
combined_detection_dataset_test_00557.jpg,0,0,0,0
combined_detection_dataset_test_00558.jpg,0,0,0,0
combined_detection_dataset_test_00559.jpg,0,0,1,1
combined_detection_dataset_test_00560.jpg,0,0,1,2
combined_detection_dataset_test_00561.jpg,0,0,0,0
combined_detection_dataset_test_00562.jpg,0,0,0,1
combined_detection_dataset_test_00563.jpg,0,0,1,2
combined_detection_dataset_test_00564.jpg,0,0,1,1
combined_detection_dataset_test_00565.jpg,0,0,1,1
combined_detection_dataset_test_00566.jpg,0,0,1,2
combined_detection_dataset_test_00567.jpg,0,0,1,1
combined_detection_dataset_test_00568.jpg,0,0,0,1
combined_detection_dataset_test_00569.jpg,0,0,0,1
combined_detection_dataset_test_00570.jpg,0,0,1,1
combined_detection_dataset_test_00571.jpg,0,0,0,0
combined_detection_dataset_test_00572.jpg,0,0,0,0
combined_detection_dataset_test_00573.jpg,0,0,1,2
combined_detection_dataset_test_00574.jpg,0,0,1,2
combined_detection_dataset_test_00575.jpg,0,0,1,1
combined_detection_dataset_test_00576.jpg,0,0,1,3
combined_detection_dataset_test_00577.jpg,0,0,1,2
combined_detection_dataset_test_00578.jpg,0,0,1,4
combined_detection_dataset_test_00579.jpg,0,0,0,0
combined_detection_dataset_test_00580.jpg,0,0,1,2
combined_detection_dataset_test_00581.jpg,0,0,0,0
combined_detection_dataset_test_00582.jpg,0,0,0,1
combined_detection_dataset_test_00583.jpg,0,0,0,0
combined_detection_dataset_test_00584.jpg,0,0,1,1
combined_detection_dataset_test_00585.jpg,0,0,1,2
combined_detection_dataset_test_00586.jpg,0,0,0,0
combined_detection_dataset_test_00587.jpg,0,0,1,2
combined_detection_dataset_test_00588.jpg,0,0,0,0
combined_detection_dataset_test_00589.jpg,0,0,1,2
combined_detection_dataset_test_00590.jpg,0,0,1,1
combined_detection_dataset_test_00591.jpg,0,0,0,0
combined_detection_dataset_test_00592.jpg,0,0,0,0
combined_detection_dataset_test_00593.jpg,0,0,1,2
combined_detection_dataset_test_00594.jpg,0,0,1,2
combined_detection_dataset_test_00595.jpg,0,0,1,1
combined_detection_dataset_test_00596.jpg,0,0,0,0
combined_detection_dataset_test_00597.jpg,0,0,1,2
combined_detection_dataset_test_00598.jpg,0,0,1,2
combined_detection_dataset_test_00599.jpg,1,0,1,2
combined_detection_dataset_test_00600.jpg,0,0,1,1
combined_detection_dataset_test_00601.jpg,0,0,1,2
combined_detection_dataset_test_00602.jpg,0,0,0,1
combined_detection_dataset_test_00603.jpg,0,0,0,1
combined_detection_dataset_test_00604.jpg,0,0,0,0
combined_detection_dataset_test_00605.jpg,0,0,1,1
combined_detection_dataset_test_00606.jpg,0,0,0,0
combined_detection_dataset_test_00607.jpg,0,0,0,1
combined_detection_dataset_test_00608.jpg,0,0,0,0
combined_detection_dataset_test_00609.jpg,0,0,1,1
combined_detection_dataset_test_00610.jpg,0,0,0,0
combined_detection_dataset_test_00611.jpg,0,0,1,1
combined_detection_dataset_test_00612.jpg,0,0,0,1
combined_detection_dataset_test_00613.jpg,0,0,1,1
combined_detection_dataset_test_00614.jpg,0,0,1,1
combined_detection_dataset_test_00615.jpg,0,0,1,3
combined_detection_dataset_test_00616.jpg,0,0,1,1
combined_detection_dataset_test_00617.jpg,1,0,1,2
combined_detection_dataset_test_00618.jpg,0,0,0,0
combined_detection_dataset_test_00619.jpg,0,0,0,0
combined_detection_dataset_test_00620.jpg,0,0,0,0
combined_detection_dataset_test_00621.jpg,0,0,0,0
combined_detection_dataset_test_00622.jpg,0,0,0,0
combined_detection_dataset_test_00623.jpg,0,0,1,1
combined_detection_dataset_test_00624.jpg,0,0,1,2
combined_detection_dataset_test_00625.jpg,0,0,0,0
combined_detection_dataset_test_00626.jpg,0,0,0,1
combined_detection_dataset_test_00627.jpg,0,0,0,0
combined_detection_dataset_test_00628.jpg,0,0,1,1
combined_detection_dataset_test_00629.jpg,0,0,1,3
combined_detection_dataset_test_00630.jpg,0,0,1,2
combined_detection_dataset_test_00631.jpg,0,0,0,0
combined_detection_dataset_test_00632.jpg,0,0,1,1
combined_detection_dataset_test_00633.jpg,0,0,1,1
combined_detection_dataset_test_00634.jpg,0,0,1,2
combined_detection_dataset_test_00635.jpg,0,0,0,2
combined_detection_dataset_test_00636.jpg,0,0,2,3
combined_detection_dataset_test_00637.jpg,0,0,0,0
combined_detection_dataset_test_00638.jpg,1,0,0,1
combined_detection_dataset_test_00639.jpg,0,0,1,2
combined_detection_dataset_test_00640.jpg,0,0,1,1
combined_detection_dataset_test_00641.jpg,0,0,1,2
combined_detection_dataset_test_00642.jpg,0,0,1,2
combined_detection_dataset_test_00643.jpg,0,0,0,0
combined_detection_dataset_test_00644.jpg,0,0,0,0
combined_detection_dataset_test_00645.jpg,0,0,2,4
combined_detection_dataset_test_00646.jpg,0,0,0,0
combined_detection_dataset_test_00647.jpg,0,0,0,2
combined_detection_dataset_test_00648.jpg,0,0,1,1
combined_detection_dataset_test_00649.jpg,0,0,0,2
combined_detection_dataset_test_00650.jpg,0,0,1,1
combined_detection_dataset_test_00651.jpg,0,0,1,1
combined_detection_dataset_test_00652.jpg,0,0,1,1
combined_detection_dataset_test_00653.jpg,0,0,1,1
combined_detection_dataset_test_00654.jpg,0,0,1,1
combined_detection_dataset_test_00655.jpg,0,0,1,1
combined_detection_dataset_test_00656.jpg,0,0,1,1
combined_detection_dataset_test_00657.jpg,0,0,1,1
combined_detection_dataset_test_00658.jpg,0,0,1,1
combined_detection_dataset_test_00659.jpg,0,0,0,0
combined_detection_dataset_test_00660.jpg,2,0,1,3
combined_detection_dataset_test_00661.jpg,0,0,1,1
combined_detection_dataset_test_00662.jpg,0,0,1,2
combined_detection_dataset_test_00663.jpg,0,0,1,3
combined_detection_dataset_test_00664.jpg,0,0,1,2
